Order_ID		Order_Date		Ship_Date		Ship_Mode		Customer_ID		Customer_Name		Segment		Country		City		State		Postal_Code		Region		Product_ID		Sales		Quantity		Discount		Profit		Person
CA-2018-140081		20/06/2018		24/06/2018		Standard Class		CG-12040		Catherine Glotzbach		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10001745		45.1		8		0.2		15.2		Chuck Magee
CA-2018-140081		20/06/2018		24/06/2018		Standard Class		CG-12040		Catherine Glotzbach		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10004826		29.7		6		0.7		-21.8		Chuck Magee
CA-2018-140081		20/06/2018		24/06/2018		Standard Class		CG-12040		Catherine Glotzbach		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10001870		15.6		3		0.2		5.4		Chuck Magee
CA-2018-140081		20/06/2018		24/06/2018		Standard Class		CG-12040		Catherine Glotzbach		Home Office		United States		Philadelphia		Pennsylvania		19120		East		OFF-AP-10001058		447.7		2		0.2		33.6		Chuck Magee
CA-2018-140438		24/12/2018		27/12/2018		Second Class		PW-19030		Pauline Webber		Corporate		United States		New York City		New York		10009		East		TEC-PH-10001750		198		3		0		53.5		Chuck Magee
CA-2018-140501		23/06/2018		28/06/2018		Standard Class		IM-15070		Irene Maddox		Consumer		United States		New York City		New York		10009		East		OFF-LA-10003510		122.1		4		0		56.2		Chuck Magee
CA-2018-140501		23/06/2018		28/06/2018		Standard Class		IM-15070		Irene Maddox		Consumer		United States		New York City		New York		10009		East		OFF-LA-10000248		18.4		5		0		8.7		Chuck Magee
CA-2018-140501		23/06/2018		28/06/2018		Standard Class		IM-15070		Irene Maddox		Consumer		United States		New York City		New York		10009		East		OFF-ST-10000060		324.9		5		0		39		Chuck Magee
CA-2018-140501		23/06/2018		28/06/2018		Standard Class		IM-15070		Irene Maddox		Consumer		United States		New York City		New York		10009		East		OFF-PA-10003129		146.7		3		0		69		Chuck Magee
CA-2018-140501		23/06/2018		28/06/2018		Standard Class		IM-15070		Irene Maddox		Consumer		United States		New York City		New York		10009		East		OFF-FA-10004076		4		2		0		1.5		Chuck Magee
CA-2018-140564		05/12/2018		10/12/2018		Second Class		TC-21475		Tony Chapman		Home Office		United States		Washington		District of Columbia		20016		East		OFF-AR-10000034		33.9		8		0		13.2		Chuck Magee
CA-2018-140746		15/01/2018		15/01/2018		Same Day		RC-19825		Roy Collins		Consumer		United States		Fairfield		Connecticut		6824		East		FUR-TA-10002903		181.8		1		0.3		-15.6		Chuck Magee
CA-2018-141019		14/05/2018		14/05/2018		Same Day		LH-17155		Logan Haushalter		Consumer		United States		Cincinnati		Ohio		45231		East		FUR-FU-10002937		79.4		1		0.2		29.8		Chuck Magee
CA-2018-141082		09/12/2018		13/12/2018		Standard Class		FM-14380		Fred McMath		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-LA-10001404		3.7		1		0		1.7		Chuck Magee
CA-2018-141082		09/12/2018		13/12/2018		Standard Class		FM-14380		Fred McMath		Consumer		United States		Lawrence		Massachusetts		1841		East		OFF-LA-10001474		122.1		4		0		56.2		Chuck Magee
CA-2018-141523		19/12/2018		24/12/2018		Second Class		MH-17440		Mark Haberlin		Corporate		United States		New York City		New York		10035		East		OFF-BI-10000948		34.2		3		0.2		11.6		Chuck Magee
CA-2018-141523		19/12/2018		24/12/2018		Second Class		MH-17440		Mark Haberlin		Corporate		United States		New York City		New York		10035		East		OFF-AR-10001545		3.5		2		0		1		Chuck Magee
CA-2018-141887		11/01/2018		15/01/2018		Standard Class		MP-17470		Mark Packer		Home Office		United States		Columbus		Ohio		43229		East		FUR-FU-10002268		55		14		0.2		8.9		Chuck Magee
CA-2018-141957		21/07/2018		21/07/2018		Same Day		JG-15310		Jason Gross		Corporate		United States		Newark		Ohio		43055		East		OFF-AR-10000914		18.7		2		0.2		1.4		Chuck Magee
CA-2018-141957		21/07/2018		21/07/2018		Same Day		JG-15310		Jason Gross		Corporate		United States		Newark		Ohio		43055		East		OFF-BI-10001116		11.1		7		0.7		-8.1		Chuck Magee
CA-2018-141957		21/07/2018		21/07/2018		Same Day		JG-15310		Jason Gross		Corporate		United States		Newark		Ohio		43055		East		OFF-ST-10002276		66.7		1		0.2		4.2		Chuck Magee
CA-2018-141957		21/07/2018		21/07/2018		Same Day		JG-15310		Jason Gross		Corporate		United States		Newark		Ohio		43055		East		OFF-ST-10004340		99.5		2		0.2		8.7		Chuck Magee
CA-2018-142545		28/10/2018		03/11/2018		Standard Class		JD-15895		Jonathan Doherty		Corporate		United States		Belleville		New Jersey		7109		East		OFF-PA-10002105		32.4		5		0		15.6		Chuck Magee
CA-2018-142545		28/10/2018		03/11/2018		Standard Class		JD-15895		Jonathan Doherty		Corporate		United States		Belleville		New Jersey		7109		East		OFF-ST-10002756		1082.5		8		0		10.8		Chuck Magee
CA-2018-142545		28/10/2018		03/11/2018		Standard Class		JD-15895		Jonathan Doherty		Corporate		United States		Belleville		New Jersey		7109		East		OFF-PA-10004243		56.9		3		0		27.3		Chuck Magee
CA-2018-142545		28/10/2018		03/11/2018		Standard Class		JD-15895		Jonathan Doherty		Corporate		United States		Belleville		New Jersey		7109		East		FUR-FU-10001861		77.6		4		0		38		Chuck Magee
CA-2018-142545		28/10/2018		03/11/2018		Standard Class		JD-15895		Jonathan Doherty		Corporate		United States		Belleville		New Jersey		7109		East		OFF-BI-10002706		14.3		1		0		6.6		Chuck Magee
CA-2018-142594		01/12/2018		06/12/2018		Second Class		EJ-14155		Eva Jacobs		Consumer		United States		Franklin		Massachusetts		2038		East		TEC-PH-10000193		137.9		3		0		35.9		Chuck Magee
CA-2018-142594		01/12/2018		06/12/2018		Second Class		EJ-14155		Eva Jacobs		Consumer		United States		Franklin		Massachusetts		2038		East		FUR-FU-10002045		111.2		5		0		48.9		Chuck Magee
CA-2018-142594		01/12/2018		06/12/2018		Second Class		EJ-14155		Eva Jacobs		Consumer		United States		Franklin		Massachusetts		2038		East		OFF-AP-10002945		902		3		0		297.6		Chuck Magee
CA-2018-142594		01/12/2018		06/12/2018		Second Class		EJ-14155		Eva Jacobs		Consumer		United States		Franklin		Massachusetts		2038		East		FUR-TA-10001095		366		3		0.3		-47.1		Chuck Magee
CA-2018-143714		23/05/2018		27/05/2018		Standard Class		CC-12370		Christopher Conant		Consumer		United States		Philadelphia		Pennsylvania		19120		East		TEC-CO-10004722		8400		4		0.4		1120		Chuck Magee
CA-2018-143714		23/05/2018		27/05/2018		Standard Class		CC-12370		Christopher Conant		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10004308		6.3		1		0.7		-4.2		Chuck Magee
CA-2018-143714		23/05/2018		27/05/2018		Standard Class		CC-12370		Christopher Conant		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-PA-10000029		10.4		2		0.2		3.6		Chuck Magee
CA-2018-143714		23/05/2018		27/05/2018		Standard Class		CC-12370		Christopher Conant		Consumer		United States		Philadelphia		Pennsylvania		19120		East		TEC-PH-10004080		122.4		3		0.4		-24.5		Chuck Magee
CA-2018-143749		05/12/2018		07/12/2018		First Class		AG-10300		Aleksandra Gannaway		Corporate		United States		Franklin		Massachusetts		2038		East		FUR-BO-10002853		81.9		1		0		20.5		Chuck Magee
CA-2018-143910		12/08/2018		16/08/2018		Standard Class		BC-11125		Becky Castell		Home Office		United States		New York City		New York		10011		East		FUR-CH-10000225		145.8		2		0.1		-8.1		Chuck Magee
CA-2018-144309		10/12/2018		16/12/2018		Standard Class		CM-12235		Chris McAfee		Consumer		United States		Watertown		New York		13601		East		OFF-PA-10001776		18.5		2		0		8.7		Chuck Magee
CA-2018-144309		10/12/2018		16/12/2018		Standard Class		CM-12235		Chris McAfee		Consumer		United States		Watertown		New York		13601		East		OFF-BI-10003656		680		5		0.2		221		Chuck Magee
CA-2018-144400		23/02/2018		27/02/2018		Standard Class		AC-10420		Alyssa Crouse		Corporate		United States		Philadelphia		Pennsylvania		19120		East		OFF-EN-10004386		57.6		3		0.2		21.6		Chuck Magee
CA-2018-144554		07/11/2018		12/11/2018		Standard Class		DM-13345		Denise Monton		Corporate		United States		Newark		Ohio		43055		East		TEC-AC-10002800		120		3		0.2		22.5		Chuck Magee
CA-2018-144785		18/04/2018		23/04/2018		Standard Class		CS-12490		Cindy Schnelling		Corporate		United States		New York City		New York		10009		East		OFF-AR-10001573		7		3		0		2		Chuck Magee
CA-2018-144785		18/04/2018		23/04/2018		Standard Class		CS-12490		Cindy Schnelling		Corporate		United States		New York City		New York		10009		East		OFF-SU-10004290		6.8		1		0		1.8		Chuck Magee
CA-2018-144939		03/10/2018		08/10/2018		Standard Class		EB-13870		Emily Burns		Consumer		United States		New York City		New York		10035		East		FUR-CH-10003199		599.3		6		0.1		93.2		Chuck Magee
CA-2018-145135		26/11/2018		28/11/2018		First Class		CD-12790		Cynthia Delaney		Home Office		United States		Shelton		Connecticut		6484		East		TEC-AC-10003447		60		3		0		15		Chuck Magee
CA-2018-145135		26/11/2018		28/11/2018		First Class		CD-12790		Cynthia Delaney		Home Office		United States		Shelton		Connecticut		6484		East		OFF-PA-10004285		13.4		2		0		6.4		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-LA-10001613		9.2		4		0.2		3.3		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		TEC-PH-10000376		42		7		0.4		-9.8		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-PA-10004039		89.6		2		0.2		32.5		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-PA-10001776		22.2		3		0.2		7.5		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-AP-10002457		334.9		4		0.2		29.3		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		FUR-FU-10000758		148.3		7		0.2		29.7		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-PA-10000682		4.6		1		0.2		1.7		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		TEC-AC-10002550		178.9		7		0.2		-29.1		Chuck Magee
CA-2018-145177		10/11/2018		14/11/2018		Standard Class		PP-18955		Paul Prost		Home Office		United States		Springfield		Ohio		45503		East		OFF-BI-10002082		69.9		7		0.7		-46.6		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		OFF-ST-10002562		28.1		3		0		7.9		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		TEC-AC-10002305		36		2		0		6.5		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		OFF-AR-10003373		92.9		3		0		25.1		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		FUR-CH-10003774		245.6		3		0.1		8.2		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		OFF-BI-10001510		55		3		0.2		17.2		Chuck Magee
CA-2018-145548		11/11/2018		16/11/2018		Standard Class		EB-13750		Edward Becker		Corporate		United States		New York City		New York		10011		East		OFF-BI-10004236		35.2		3		0.2		11.5		Chuck Magee
CA-2018-145611		20/09/2018		24/09/2018		Standard Class		HA-14905		Helen Abelman		Consumer		United States		New York City		New York		10035		East		OFF-AP-10001005		393.2		5		0		129.8		Chuck Magee
CA-2018-145842		17/06/2018		20/06/2018		Second Class		FM-14380		Fred McMath		Consumer		United States		New York City		New York		10024		East		OFF-ST-10000419		40.7		3		0		0.4		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		OFF-PA-10000675		123		3		0		60.3		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		FUR-TA-10001307		244.6		1		0.3		21		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		TEC-PH-10000011		60		3		0		28.8		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		OFF-PA-10002666		81.5		9		0		36.7		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		OFF-FA-10000735		11.7		4		0		5.3		Chuck Magee
CA-2018-145982		27/08/2018		01/09/2018		Second Class		TB-21055		Ted Butterfield		Consumer		United States		Quincy		Massachusetts		2169		East		OFF-BI-10000174		29		5		0		13.9		Chuck Magee
CA-2018-146374		05/12/2018		10/12/2018		Second Class		HE-14800		Harold Engle		Corporate		United States		Newark		Delaware		19711		East		FUR-FU-10002671		13.4		1		0		6.4		Chuck Magee
CA-2018-146374		05/12/2018		10/12/2018		Second Class		HE-14800		Harold Engle		Corporate		United States		Newark		Delaware		19711		East		OFF-PA-10000349		5		1		0		2.3		Chuck Magee
CA-2018-146374		05/12/2018		10/12/2018		Second Class		HE-14800		Harold Engle		Corporate		United States		Newark		Delaware		19711		East		OFF-EN-10004483		109.7		7		0		51.6		Chuck Magee
CA-2018-146423		21/04/2018		21/04/2018		Same Day		BT-11680		Brian Thompson		Consumer		United States		Milford		Connecticut		6460		East		OFF-AR-10004817		15.5		3		0		4.5		Chuck Magee
CA-2018-146423		21/04/2018		21/04/2018		Same Day		BT-11680		Brian Thompson		Consumer		United States		Milford		Connecticut		6460		East		OFF-PA-10003797		51.8		8		0		24.9		Chuck Magee
CA-2018-146521		21/07/2018		23/07/2018		Second Class		CC-12610		Corey Catlett		Corporate		United States		Philadelphia		Pennsylvania		19134		East		OFF-BI-10000301		1.9		1		0.7		-1.3		Chuck Magee
CA-2018-146836		02/05/2018		02/05/2018		Same Day		CC-12475		Cindy Chapman		Consumer		United States		New York City		New York		10024		East		OFF-ST-10001580		44.9		3		0		12.6		Chuck Magee
CA-2018-146836		02/05/2018		02/05/2018		Same Day		CC-12475		Cindy Chapman		Consumer		United States		New York City		New York		10024		East		OFF-BI-10000315		45.6		3		0.2		16		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		TEC-PH-10004614		345		5		0		86.2		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		FUR-TA-10003748		174.3		2		0.3		-19.9		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		OFF-AP-10003217		662.8		4		0		172.3		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		TEC-AC-10002399		95.1		5		0		30.4		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		OFF-EN-10002973		26.9		6		0		12.9		Chuck Magee
CA-2018-146934		22/05/2018		27/05/2018		Standard Class		AF-10870		Art Ferguson		Consumer		United States		Passaic		New Jersey		7055		East		TEC-PH-10001336		258		2		0		74.8		Chuck Magee
CA-2018-146941		10/12/2018		13/12/2018		First Class		DL-13315		Delfina Latchford		Consumer		United States		New York City		New York		10024		East		OFF-ST-10001228		80.6		6		0		22.6		Chuck Magee
CA-2018-146941		10/12/2018		13/12/2018		First Class		DL-13315		Delfina Latchford		Consumer		United States		New York City		New York		10024		East		OFF-EN-10003296		361.9		4		0		162.9		Chuck Magee
CA-2018-147417		25/07/2018		27/07/2018		First Class		CB-12415		Christy Brittain		Consumer		United States		Columbus		Ohio		43229		East		TEC-CO-10001449		1440		4		0.4		192		Chuck Magee
CA-2018-147431		02/02/2018		07/02/2018		Standard Class		AB-10105		Adrian Barton		Consumer		United States		New York City		New York		10011		East		OFF-ST-10003994		118		2		0		5.9		Chuck Magee
CA-2018-147536		26/12/2018		31/12/2018		Standard Class		AR-10510		Andrew Roberts		Consumer		United States		New York City		New York		10024		East		TEC-AC-10003280		90		3		0		18.9		Chuck Magee
CA-2018-148208		22/01/2018		27/01/2018		Standard Class		BT-11530		Bradley Talbott		Home Office		United States		Cleveland		Ohio		44105		East		TEC-PH-10004093		110.4		4		0.4		-20.2		Chuck Magee
CA-2018-148208		22/01/2018		27/01/2018		Standard Class		BT-11530		Bradley Talbott		Home Office		United States		Cleveland		Ohio		44105		East		TEC-AC-10000171		55.2		3		0.2		15.9		Chuck Magee
CA-2018-149370		15/09/2018		19/09/2018		Standard Class		DB-13210		Dean Braden		Consumer		United States		Philadelphia		Pennsylvania		19140		East		OFF-PA-10003651		5.3		1		0.2		1.9		Chuck Magee
CA-2018-149797		15/09/2018		20/09/2018		Standard Class		AH-10075		Adam Hart		Corporate		United States		New York City		New York		10011		East		OFF-BI-10003650		841.6		2		0.2		294.5		Chuck Magee
CA-2018-149902		01/04/2018		06/04/2018		Standard Class		DW-13540		Don Weiss		Consumer		United States		New York City		New York		10024		East		OFF-AR-10002956		88		4		0		22.9		Chuck Magee
CA-2018-150077		04/02/2018		10/02/2018		Standard Class		MS-17365		Maribeth Schnelling		Consumer		United States		Rockville		Maryland		20852		East		TEC-PH-10002890		90.5		2		0		23.5		Chuck Magee
CA-2018-150945		18/12/2018		20/12/2018		Second Class		JK-16120		Julie Kriz		Home Office		United States		New York City		New York		10009		East		OFF-ST-10003716		900.1		4		0		117		Chuck Magee
CA-2018-151169		21/10/2018		26/10/2018		Standard Class		MY-18295		Muhammed Yedwab		Corporate		United States		Newark		Delaware		19711		East		OFF-BI-10002813		7.9		4		0		3.6		Chuck Magee
CA-2018-151561		01/09/2018		07/09/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10011		East		TEC-AC-10001432		468.9		6		0		206.3		Chuck Magee
CA-2018-151561		01/09/2018		07/09/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10011		East		TEC-AC-10003399		72.5		2		0		30.4		Chuck Magee
CA-2018-151561		01/09/2018		07/09/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10011		East		OFF-SU-10001574		10.9		3		0		3.3		Chuck Magee
CA-2018-151561		01/09/2018		07/09/2018		Standard Class		PG-18820		Patrick Gardner		Consumer		United States		New York City		New York		10011		East		FUR-FU-10004864		191.8		3		0		61.4		Chuck Magee
CA-2018-151974		22/09/2018		29/09/2018		Standard Class		RD-19660		Robert Dilbeck		Home Office		United States		Philadelphia		Pennsylvania		19134		East		OFF-LA-10004484		16.5		5		0.2		5.4		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		OFF-EN-10003040		52.3		2		0		24.6		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		OFF-AR-10001573		4.7		2		0		1.4		Chuck Magee
CA-2018-152072		15/01/2018		19/01/2018		Standard Class		Dp-13240		Dean percer		Home Office		United States		Westfield		New Jersey		7090		East		TEC-AC-10000844		255		3		0		91.8		Chuck Magee
CA-2018-152408		15/05/2018		21/05/2018		Standard Class		TT-21220		Thomas Thornton		Consumer		United States		New York City		New York		10035		East		OFF-BI-10002393		13.8		3		0.2		4.5		Chuck Magee
CA-2018-152520		08/07/2018		12/07/2018		Standard Class		TH-21115		Thea Hudgings		Corporate		United States		Providence		Rhode Island		2908		East		OFF-PA-10000289		13		2		0		6.2		Chuck Magee
CA-2018-152632		27/10/2018		02/11/2018		Standard Class		JE-15475		Jeremy Ellison		Consumer		United States		Troy		New York		12180		East		FUR-FU-10002671		40.2		3		0		19.3		Chuck Magee
CA-2018-152688		17/10/2018		20/10/2018		First Class		NR-18550		Nick Radford		Consumer		United States		Perth Amboy		New Jersey		8861		East		FUR-BO-10001337		121		1		0		12.1		Chuck Magee
CA-2018-152688		17/10/2018		20/10/2018		First Class		NR-18550		Nick Radford		Consumer		United States		Perth Amboy		New Jersey		8861		East		OFF-BI-10004584		316		1		0		148.5		Chuck Magee
CA-2018-153178		14/09/2018		18/09/2018		Standard Class		CL-12565		Clay Ludtke		Consumer		United States		Long Beach		New York		11561		East		TEC-PH-10001944		437.9		3		0		131.4		Chuck Magee
CA-2018-153178		14/09/2018		18/09/2018		Standard Class		CL-12565		Clay Ludtke		Consumer		United States		Long Beach		New York		11561		East		OFF-BI-10004390		673.6		2		0.2		252.6		Chuck Magee
CA-2018-153185		03/09/2018		08/09/2018		Standard Class		MH-17620		Matt Hagelstein		Corporate		United States		Cincinnati		Ohio		45231		East		OFF-PA-10002246		31		6		0.2		11.2		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-ST-10004634		11.2		1		0		3.4		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		FUR-CH-10002647		354.9		5		0		88.7		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-PA-10001801		17.9		3		0		8.8		Chuck Magee
CA-2018-153269		09/03/2018		12/03/2018		First Class		PS-18760		Pamela Stobb		Consumer		United States		Andover		Massachusetts		1810		East		OFF-BI-10004632		51.8		4		0		23.3		Chuck Magee
CA-2018-153346		25/01/2018		27/01/2018		First Class		TB-21355		Todd Boyes		Corporate		United States		Plainfield		New Jersey		7060		East		OFF-AR-10000315		9.2		3		0		2.3		Chuck Magee
CA-2018-153346		25/01/2018		27/01/2018		First Class		TB-21355		Todd Boyes		Corporate		United States		Plainfield		New Jersey		7060		East		OFF-PA-10000007		18		5		0		8.3		Chuck Magee
CA-2018-153353		18/08/2018		24/08/2018		Standard Class		GG-14650		Greg Guthrie		Corporate		United States		New York City		New York		10035		East		TEC-PH-10000439		40		1		0		11.6		Chuck Magee
CA-2018-153682		30/05/2018		01/06/2018		First Class		BG-11695		Brooke Gillingham		Corporate		United States		Cincinnati		Ohio		45231		East		TEC-CO-10001046		840		2		0.4		70		Chuck Magee
CA-2018-153836		30/10/2018		03/11/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10011		East		OFF-BI-10004817		28.8		3		0.2		10.1		Chuck Magee
CA-2018-153836		30/10/2018		03/11/2018		Standard Class		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10011		East		OFF-AR-10004602		115		5		0		32.2		Chuck Magee
CA-2018-154536		05/09/2018		09/09/2018		Standard Class		JC-15340		Jasper Cacioppo		Consumer		United States		Philadelphia		Pennsylvania		19120		East		OFF-BI-10004410		9.6		5		0.7		-7.3		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		FUR-FU-10000397		39.9		2		0		11.2		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		OFF-BI-10000605		12.2		4		0.2		4.1		Chuck Magee
CA-2018-154711		22/11/2018		26/11/2018		Standard Class		TB-21355		Todd Boyes		Corporate		United States		New York City		New York		10009		East		OFF-AR-10001860		20.8		3		0		7.5		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		FUR-CH-10003535		122		2		0		20.7		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-AP-10000595		8.7		2		0		2.3		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-PA-10003039		62		2		0		27.9		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-BI-10002003		8		2		0		3.7		Chuck Magee
CA-2018-154767		28/06/2018		30/06/2018		Second Class		BP-11155		Becky Pak		Consumer		United States		Paterson		New Jersey		7501		East		OFF-AP-10002311		275.2		4		0		121.1		Chuck Magee
CA-2018-154788		30/04/2018		04/05/2018		Standard Class		JL-15835		John Lee		Consumer		United States		New York City		New York		10011		East		OFF-BI-10003314		7.7		2		0.2		2.8		Chuck Magee
CA-2018-154998		07/04/2018		09/04/2018		First Class		ES-14080		Erin Smith		Corporate		United States		Lakewood		New Jersey		8701		East		OFF-PA-10004243		37.9		2		0		18.2		Chuck Magee
CA-2018-155166		26/12/2018		02/01/2019		Standard Class		BB-11545		Brenda Bowman		Corporate		United States		Vineland		New Jersey		8360		East		FUR-CH-10003968		212.9		3		0		25.6		Chuck Magee
CA-2018-155166		26/12/2018		02/01/2019		Standard Class		BB-11545		Brenda Bowman		Corporate		United States		Vineland		New Jersey		8360		East		OFF-AP-10002765		26.5		1		0		7.4		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-PA-10004675		30.5		6		0.2		9.9		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		TEC-PH-10002293		24		2		0.4		-4.8		Chuck Magee
CA-2018-155481		01/09/2018		05/09/2018		Standard Class		DK-13225		Dean Katz		Corporate		United States		Philadelphia		Pennsylvania		19140		East		OFF-FA-10002780		16.7		7		0.2		5.4		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-BI-10002412		23.2		4		0		10.4		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-SU-10001225		7.4		2		0		0.1		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		OFF-ST-10002406		104.8		7		0		29.3		Chuck Magee
CA-2018-155516		21/10/2018		21/10/2018		Same Day		MK-17905		Michael Kennedy		Corporate		United States		Manchester		Connecticut		6040		East		FUR-BO-10002545		1043.9		4		0		271.4		Chuck Magee
CA-2018-155565		28/05/2018		28/05/2018		Same Day		EH-13765		Edward Hooks		Corporate		United States		New York City		New York		10035		East		OFF-SU-10001218		54.9		5		0		15.4		Chuck Magee
